,lat,lon,country,rating,wait,distance_from_spot,text,country_group,new
1494,51.4504009,11.304576,DE,2.0,64.0,,"Hint: this is not a usual highway fuel station but an ""Autohof"" which means people have to leave the highway to refuel here and there is a lot of local traffic. Use the new highway fuel stop ""Allstedt"" 5km east if you can.

―Kriechstrom (Hitchwiki), December 2011

I was ear friday before easter and it was horrible. Only younng east german kids were enjoying their time at Mc Donalds. I waited a lot of time and then accepted a ride to the train station. A 38 is really difficult

―Anonymous, April 2012

after missing the allstedt fuel stop we ended up here. it's the absolutely wrong spot for going from east to west on the A38, because it's the wrong side of the autobahn (even though it's accessible from both sides). only old and young locals were passing there. the only chance is to find a mercy mitfahrgelegenheit-car-driver picking you up. usually they stop at the parking area in front of the macdonalds, that's a spot for them.

―Alice d25 (Hitchwiki), July 2012

McDonald's restaurant and petrol station. Quite a few Polish cars if you wanna head to Poland or East in general.

―Anonymous, July 2011",DE,5.0
1488,51.4366781485417,7.022418022156223,DE,2.0,,,,DE,5.0
715,49.5407013018057,10.9948253631592,DE,2.0,120.0,,"Tried to get to the A3 going south from here. Took ages.

―Anonymous",DE,5.0
1502,51.46818878716569,11.044704144699661,DE,2.0,45.0,,"parking spot with toilet ""goldene aue"": going west this place seemed to be totally deserted. very few cars passed. to go away from here we had to convince a local driver that we are lost if he wouldn't give us a ride. he took us to the next parkplatz which was similar. 200 m west is a bridge over the autobahn and a hiking trail to the village berga, train station ""berga-kelbra"" (3 km), lake kelbra (3,5 km) and the kyhaeuser forest (5 km). from the train station you can go to kassel in 2 hours, halle in 50 min, nordhausen in 15 min. (the last direct connection to kassel starts at 6:08 pm and costs 26,40, the absolut last train is at 8:08 pm).
but the landscape is absolutely beautiful! surrounded with hills you see the kyffhaeuser mountain. a sign informs about the interesting historic sights near here. i can imagine starting a hiking tour here. there's the beautiful lake kelbra very near on the other side of the autobahn. 

―Anonymous, July 2012",DE,5.0
1583,51.58702668925815,7.211084604263176,DE,2.0,270.0,,,DE,5.0
2099,52.7217639847378,7.099798739509626,DE,2.0,,,"On-ramp for the B402 near Schninghsdorf. Completely deserted, don't get dropped off here!

―Anonymous, June 2013",DE,5.0
343,48.4190969702303,10.719361692666023,DE,2.0,30.0,,"Stood there for like half an hour on friday afternoon, just two cars passed by, but the second one took me to the next station

―Burmica (Hitchwiki), September 2013

low traffic, nearly no cars driving to the highway

―Anonymous, September 2013",DE,5.0
1506,51.47604660206624,7.152539857250605,DE,2.0,90.0,,"It is easy to get into Essen or other Ruhrgebiet-Cities, but everything further than that is pretty tough. Traffic is okay, but no great.

―Anonymous, July 2016",DE,5.0
267,48.13915472867021,11.534848451617512,DE,2.0,3.0,,"By the side of the road on the on-ramp to the B2R / bridge. Not a very good place for cars to stop! 
It still worked for me, even in the dark - but that's not recommended. 

―Anonymous, March 2015",DE,5.0
1480,51.41092297308206,12.39401726517003,DE,2.0,,,,DE,5.0
1479,51.40941754852823,6.799291759730232,DE,2.0,,,"Last traffic light before the highway.

Impossible to get a ride north, I only got offered rides to Mhlheim (MH license Plate). You would want to have someone with a RE, BOT or HER or something further north License Plate to get on the A2.

It might be an OK spot to get a ride to Dsseldorf or Cologne.


―Anonymous, December 2013",DE,5.0
1478,51.40937572273605,9.906296968459904,DE,2.0,,,,DE,5.0
344,48.419593297779514,10.681604019373259,DE,2.0,,,"only very few traffic here.

―Anonymous, July 2006",DE,5.0
283,48.1736593275617,11.5973514318466,DE,2.0,,,"> A9

either bad luck or bad point, I got stuck there with a friend, following directions we found on a website. Definitely change hitching place!

―Anonymous, May 2006",DE,5.0
350,48.4317348797513,10.2901124954224,DE,2.0,,,"I stood here for over 3 hours. I tried both the entrance and the exit, and nothing!

―Anonymous",DE,5.0
2109,52.84120476718208,8.10828351974535,DE,2.0,,,"Not a lot of people park here, and the traffic on the motorway is going too fast. Your best bet is to find somebody who will bring you to the highway entries towards Hamburg or Osnabrck

―Anonymous, July 2015",DE,5.0
722,49.5562364,8.5333187,DE,2.0,180.0,,"Better don't use this place. I waited 3h on Sunday afternoon for a lift just to next service area in Eisenberg, which is just 30 km away. Mostly locals are there and some people going north onto A61. Almost nobody continuing west on A6.

―Kolodez (Hitchwiki), September 2014

Parking Rennschlag (no WC): direction north/west (Koblenz, Kaiserslautern, Saarbrcken, Mannheim, Ludwigshafen)
This is a meeting place for gay men. Cars are there, but mostly locals. Note that most cars coming from east on A6 going north onto A61 or west onto A6 don't use this part of A6 and use the A61 between Hockenheim and Frankenthal, instead. They save approx. 2 km by that.

―Anonymous, September 2014",DE,5.0
1470,51.39619844674691,10.128268003464248,DE,2.0,10.0,,"Little traffic but there's a decent space to stop at the ramp so the spot is usable if you get stuck around here. 

―Anonymous, July 2013",DE,5.0
1468,51.39399768929597,12.404811807914204,DE,2.0,60.0,,,DE,5.0
2115,52.90802554005383,9.264197587965173,DE,2.0,,,,DE,5.0
1467,51.38632389255186,7.439474701880973,DE,2.0,,,,DE,5.0
2082,52.624346598369726,13.43195879459312,DE,2.0,30.0,,"Hardly any stopping space and lots of traffic. A sign is a very good idea, maybe in Polish :-)

―Anonymous, May 2016",DE,5.0
1465,51.38417094256917,6.215043025361387,NL,2.0,60.0,,"Germany, (Poland), (Czech Republic).	Border A67. Bus 5 stop Jean Laudystraat. 2000 m NE general direction from the bus stop.  40 mins from station Venlo. Restaurant on the motorway. Customs.

―Anonymous",BNL,5.0
1990,52.42674881466933,9.755587996221294,DE,2.0,,,"Very bad place. Mainly trucks but not enough.

―Anonymous",DE,5.0
642,49.34406529706355,6.794966697692883,DE,2.0,,,,DE,5.0
1461,51.37189904705451,6.776126100660536,DE,2.0,,,"Here is just enough space for car to stop, but i had no much luck here. You can try to use this spot to get to speedroad 59 to go north, to Amsterdam, for example. Unfortunately, car drivers don't have enough time to thihk about you, so i changed my position to one, before traffic lights and found a ride in 30 minutes. Probably it's also illegal for car drivers to stop here.

―Anonymous, June 2013",DE,5.0
2122,52.932376080648,9.2786000981132,DE,2.0,15.0,,,DE,5.0
1988,52.4240931995823,9.73307132720947,DE,2.0,95.0,,"A lot of cars past by, but most of them are not going on the Autobahn

―Anonymous, June 2014

Direction East.
Tramp-station is directly next to the tram-station Wiesenau of line 1. The place for the cars to stop is the old, unused and closed entrance of the military barracks. tram-ticket from hanover center costs 2,10.

―Anonymous",DE,5.0
2124,52.945555275028866,9.881718158299947,DE,2.0,45.0,,"Just look or number plates other than SFA, HK and CE and you will be fine. :)

―Jens7885 (Hitchwiki), April 2013

This Autohof is a bad place to get away: mostly regional cars. But maybe you're lucky asking the truckers.

―Anonymous",DE,5.0
651,49.3813460465909,8.21642160415649,DE,2.0,,,"People can stop, but drive fast yet, there are different lines but mainly people are going to A6 the south.

―Anonymous",DE,5.0
606,49.2431554874772,6.97219848632812,DE,2.0,,,"Place to go in direction A1, trier, witlich...
cars driving too fast, but place form them to stop.

―Anonymous",DE,5.0
1349,51.191947927319,14.95316778686,DE,2.0,,,"...after half an hour of hitchhiking we got a lift when we were just walking towards the motorway.

―Mikael (Hitchwiki), June 2011

Not enough space for cars to stop and quite fast traffic.

―Anonymous, June 2011",DE,5.0
197,48.002257111459,7.8118205678184,DE,2.0,,,"In principle it's legal, and in principle there's loads of traffic and a lot of place for cars to stop. In practice bored cops will send you away.
But if you're fast...

―Anonymous, June 2011",DE,5.0
1548,51.52738476968809,7.664253875616064,DE,2.0,1.0,,"Huge amount of traffic, a high percentage will not stay on the B1 though. This spot worked once and never since. The driver probably do not feel safe enough pulling over at this spot.

―Anonymous, May 2016

Huge amount of traffic, a high percentage will not stay on the B1 though. This spot worked once and never since. The driver probably do not feel safe enough pulling over at this spot.

―Anonymous, May 2016

Huge amount of traffic, a high percentage will not stay on the B1 though. This spot worked once and never since. The driver probably do not feel safe enough pulling over at this spot.

―Anonymous, May 2016",DE,5.0
320,48.35790956559208,11.786480201720629,DE,2.0,,,"Actually it seems to be a good spot. Many cars are passing, mainly coming from the parking spaces and going to the Highways. But I waited there 1 1/2 hours and nobody stopped. Finally I went to the gas station near the ""briefzentrum"" busstop by bus 365 and got a lift after 10min...

―Anonymous, June 2016",DE,5.0
1928,52.32682627491766,7.428943236019709,DE,2.0,,,"this is a station for locals not people heading to the autobahn. Try not to stop here.


―Philjgo (Hitchwiki), April 2013

Autohof next to the autobahn.

―Anonymous, May 2012",DE,5.0
2224,53.370263955545646,9.80232405229135,DE,2.0,90.0,,,DE,5.0
1542,51.52229291851391,7.074911098943897,DE,2.0,,,,DE,5.0
594,49.209692659608365,7.023729393841819,DE,2.0,,,"I tried it but I didn't feel comfortable. Finally I changed to the other petrol station, where less people went longer distances.

―Windsohn (Hitchwiki), October 2015

Lots of shopping tourists that come just from the big Globus marked opposit the street. Most of the cars going home after shopping, not far away. I tried it but I didn't feel comfortable. Finally I changed to the other petrol station, where less people went longer distances.

―Anonymous, August 2012",DE,5.0
381,48.49490642031111,7.821147680282269,DE,2.0,10.0,,"Worked for me, but I wouldn't recommend it, at least not at night. 

―Cha (Hitchwiki), March 2015

Roundabout, forests and fields. No lights at night! 

―Anonymous, March 2015",DE,5.0
200,48.0153555364536,7.79364109039307,DE,2.0,,,"in case someone else ends up here, don't walk to rieselfeld, walk to paduaallee, it's shorter and better to walk. just follow the road crossing the river.

―Anonymous, March 2014

Hitchhikers hell. I was dropped of here at night, no traffic at all, pitch dark, had to walk 30 minutes to the tram-station in rieselfeld. 

―Anonymous",DE,5.0
2217,53.28110596785074,7.901407527923734,DE,2.0,,,"its an ok spot, there is a truck stop close to this onroad, more then enough place to stop, and if it rains you can stand underneath the bridge 

―Anonymous, July 2012",DE,5.0
2020,52.49502157892948,13.285668432712928,DE,2.0,,,,DE,5.0
595,49.210487768007276,6.963928585272423,DE,2.0,60.0,,"Nobody stopped to Hombourg

―Anonymous, April 2014",DE,5.0
2213,53.26705482017999,10.428952217104056,DE,2.0,,,"tried to get away from there for about 1,5 hours one day, had to sleep in lneburg and tried again on the next day. took us 2h to find somebody. you need a sign. around the corner is a shell gas station, where only local people hang around.

―Anonymous, June 2014",DE,5.0
1938,52.336024420250276,14.074664969041702,DE,2.0,28.0,,"Ok - to hitchhike, no margin though, but still possible to stop - good told twice by police to not hitchhike there in about 20 minutes...

―Anonymous, June 2013",DE,5.0
779,49.86341493066571,9.993552383766705,DE,2.0,45.0,,,DE,5.0
2229,53.390732683747125,10.045042459017758,DE,2.0,,,"lots of local people. senseless to stand there with a sign. you have to ask people. we tried to get onto a7 and it took us about 1,5h.

―Anonymous, June 2014",DE,5.0
2230,53.409164354074,9.9165644645211,DE,2.0,105.0,,,DE,5.0
